title,link,Processo,start_vigencia,end_vigencia,Area,Orientador,Orientador_link,Aluno,Aluno_link,Institution,assunto,resumo,Area-Nivel_1,Area-Nivel_2,vigencia_months,label,PIndex
"Uso de modificadores permanentes em filamento de tungstênio para aprisionamento de espécies voláteis de arsênio, selênio, antimônio e mercúrio e determinação por espectrometria de absorção atômica",/pt/bolsas/96934/uso-de-modificadores-permanentes-em-filamento-de-tungstenio-para-aprisionamento-de-especies-volateis/,02/01693-5,2002-06-01,2005-05-31,Ciências Exatas e da Terra - Química - Química Analítica,Francisco José Krug,/pt/pesquisador/545/francisco-jose-krug/,Samuel Simião de Souza,/pt/pesquisador/58011/samuel-simiao-de-souza/,"Centro de Energia Nuclear na Agricultura (CENA). Universidade de São Paulo (USP). Piracicaba , SP, Brasil",Hidretos,"No presente trabalho será avaliado o uso de modificadores químicos permanentes (Rh, Ir, Ru, Au) depositados térmica e/ou eletronicamente em filamento de tungstênio para determinação de As, Se, Sb e Hg em amostras de interesse agronômico e ambiental, após separação na forma de hidretos (AsH3, SeH2, SbH3) e vapor elementar (Hg). Serão investigados sistemas de análise por injeção em fluxo para transporte das amostras e reagentes. O acoplamento do sistema de geração de vapor com o filamento de tungstênio será feito através de um capilar de quartzo fixado na extremidade do tubo de PTFE do amostrador do próprio espectrômetro, que é normalmente usado para introduzir as amostras no atomizador, ou, alternativamente, fixado na base do forno do filamento de tungstênio. Será investigado, também, o emprego desses modificadores em filamento de tungstênio para a análise direta de sólidos, visando à determinação de arsênio e mercúrio em amostras de carvão mineral. Neste caso, a amostra sólida é aquecida com auxílio de uma lâmpada de infra-vermelho, e as espécies voláteis aprisionadas no filamento. Os métodos desenvolvidos serão comparados com métodos propostos utilizando-se espectrometria de absorção atômica com forno de grafite e espectrometria de fluorescência atômica com geração de hidretos. A exatidão dos métodos será avaliada com materiais de referência certificados. (AU)",Ciências Exatas e da Terra,Química,35.97609807182899,1.0,350
Estudo eletroquímico e desenvolvimento de metodologia para a determinação eletroanalítica de flavonóides,/pt/bolsas/92074/estudo-eletroquimico-e-desenvolvimento-de-metodologia-para-a-determinacao-eletroanalitica-de-flavono/,02/00152-0,2002-05-01,2005-11-30,Ciências Exatas e da Terra - Química - Química Analítica,Luiz Henrique Mazo,/pt/pesquisador/6347/luiz-henrique-mazo/,Andréa Renata Malagutti,/pt/pesquisador/18887/andrea-renata-malagutti/,"Instituto de Química de São Carlos (IQSC). Universidade de São Paulo (USP). São Carlos , SP, Brasil",Voltametria Flavonoides,"Neste plano de pesquisa se propõe o estudo eletroquímico e ó desenvolvimento de metodologia para a determinação eletroanalítica de flavonóides em complexos vitamínicos, sucos de frutas, formulações farmacêuticas, etc. Os flavonóides constituem um grupo de compostos polifenólicos encontrados em frutas e vegetais e que possuem atividades farmacológicas devido à inibição de certas enzimas e por sua atividade antioxidante. Para a realização deste estudo serão aplicadas técnicas voltamétricas como a Voltametria Cíclica (CV) e a Voltametria de Onda Quadrada (SWV), com utilização de ultramicroeletrodos (UMEs), eletrodos convencionais e eletrodos quimicamente modificados (EQMs) para se obter resposta mais seletiva e sensível, e ainda com o intuito de obter informações físico-químicas sobre os antioxidantes, como o mecanismo das reações de oxidação, e ainda para tentar estabelecer uma correlação entre os potenciais e mecanismos de oxidação e a atividade antioxidante destes compostos a nível biológico. Além da possibilidade de aplicação de métodos eletroanalíticos (voltamétricos) diretos, também poderão ser desenvolvidas metodologias associando injeção da amostra em fluxo (FIA) e cromatografia líquida (HPLC, D-LC) com detecção eletroquímica para a determinação de flavonóides. (AU)",Ciências Exatas e da Terra,Química,43.00704326577548,1.0,351
Carbenos de rutênio aplicados em reações de metátese (cm) e tandem catálises (cm-hidrogenação),/pt/bolsas/95198/carbenos-de-rutenio-aplicados-em-reacoes-de-metatese-cm-e-tandem-catalises-cm-hidrogenacao/,01/13786-5,2002-05-01,2005-01-31,Ciências Exatas e da Terra - Química - Química Inorgânica,Alzir Azevedo Batista,/pt/pesquisador/3564/alzir-azevedo-batista/,André Luiz Bogado,/pt/pesquisador/12370/andre-luiz-bogado/,"Centro de Ciências Exatas e de Tecnologia (CCET). Universidade Federal de São Carlos (UFSCAR). São Carlos , SP, Brasil",Hidrogenação Líquidos iônicos Catálise Rutênio,"No referente projeto pretende-se usar complexos de rutênio com ligantes fosfínicos em processos de metátese ADMET (acyclic diene metathesis). O carbonos complexos serão obtidos a partir de métodos descritos por Grubbs e Dixneuf, utilizando como pré-cursor os complexos [RuCI2(PR3)3], [RuCI2(P-P)2], (PR3, P-P = fósforo, átomo doador dos ligantes fosfínicos, R = fenil). Outros complexos também poderão ser utilizados como pré-cursores de carbenos matálicos, como abordado em literatura pertinente, tais como: [RuCI2(dppb)(PPh3)], [RuCI2(P-P)(H20)], cis ou trans-[RuCI2(P-P)(N-N)] e trans-[RuCI2(P-P)(N)2] ( dppb = 1,4-bis(difenilfosfina)butano, Ph = fenil, N e N-N = átomo doador dos ligantes N- heterocíclicos). Muitos desses complexos são ativos em reações de oxídação e hidrogenação o que nos motiva a aplicação dos mesmo em sistemas de tandem catálises, ADMET-Hidrogenação. O recente emprego de líquidos iônicos derivados do íon 1,3-dialquilimidazólio, em diversas reações catalíticas, tem agrupado vantagens da catálise homogênea e heterogênea, o que nos incentiva a utilização desses líquidos e solventes orgânicos (sistemas homogêneos e bifásicos homogêneos) nas reações citadas acima, com o intuito de maximizar processos catalíticos. Para as reações catalíticas será utilizado tubos Schlenk e um reator Pan- Modelo 4842. Para a caracterização dos produtos serão utilizado as seguintes técnicas: CG, HPLC, IV, IV/próximo e UV/vis, RMN de 13C, 1H e 31P, e outras. (AU)",Ciências Exatas e da Terra,Química,33.05201338836527,0.0,352
Influência do hidrogênio no comportamento eletroquímico e no processo de corrosão do aço ao boro ABNT 10b22 temperado e revenido,/pt/bolsas/84294/influencia-do-hidrogenio-no-comportamento-eletroquimico-e-no-processo-de-corrosao-do-aco-ao-boro-abn/,02/00959-1,2002-05-01,2005-02-28,Ciências Exatas e da Terra - Química - Físico-química,Assis Vicente Benedetti,/pt/pesquisador/7047/assis-vicente-benedetti/,Susana Modiano,/pt/pesquisador/23787/susana-modiano/,"Instituto de Química (IQ). Universidade Estadual Paulista (UNESP). Campus de Araraquara. Araraquara , SP, Brasil",,"Neste projeto será estudado o comportamento eletroquímico do aço ao boro ABNT 10B22 nas soluções de NaOH 0,1 M e em tampão borato (pH 8,4) com e sem adição de íons cloreto, antes e após permeação de hidrogênio. Este material está sendo bastante empregado na fabricação de elementos de fixação devido à boa relação custo benefício quando comparada aos aços convencionais de alta resistência mecânica. A partir dos valores da corrente de oxidação do hidrogênio permeado e resistência de polarização da amostra submetida ou não à tração mecânica será possível avaliar a viabilidade de seu emprego com mais segurança na fabricação de elementos de fixação. Também será estudado o efeito da imersão do aço ao boro 10B22 em solução de íons citrato, após decapagem em soluções ácidas. Os estudos de corrosão do aço 10B22 serão realizados por medidas de potencial de circuito aberto, curvas de polarização, espectroscopia de impedância eletroquímica, permeação de hidrogênio por métodos eletroquímicos, ensaios em câmara úmida e ensaios em câmara de névoa salina. A interpretação dos resultados eletroquímicos será complementada com as análises microscópicas, de EDX, de AFM, de XPS e nanoendentação. (AU)",Ciências Exatas e da Terra,Química,33.971950142713396,0.0,353
Estudo da interação de ácidos alfa-hidrocarboxilicos com metais dos grupos VB e VIB,/pt/bolsas/102564/estudo-da-interacao-de-acidos-alfa-hidrocarboxilicos-com-metais-dos-grupos-vb-e-vib/,01/09797-1,2002-05-01,2004-08-31,Ciências Exatas e da Terra - Química - Química Inorgânica,Antonio Carlos Massabni,/pt/pesquisador/4585/antonio-carlos-massabni/,Alexandre Cuin,/pt/pesquisador/67622/alexandre-cuin/,"Instituto de Química (IQ). Universidade Estadual Paulista (UNESP). Campus de Araraquara. Araraquara , SP, Brasil",Hidroxiácidos Vanádio Nióbio Molibdênio Tungstênio,"Os principais objetivos são sintetizar, caracterizar e estudar as propriedades de compostos envolvendo as espécies metálicas dos grupos VB (vanádio e nióbio) e VIB (molibdênio e tungstênio) com ácidos alfa-hidroxicarboxílicos. Os alfa-hidroxiácidos que pretendemos utilizar para solubilizar as espécies metálicas serão os ácidos glicólico, lático, málico, tartárico, glicônico, cítrico e mandélico. Pretende-se obter os complexos através do procedimento experimental utilizado em trabalhos já desenvolvidos em nossos laboratórios. Os compostos sólidos obtidos serão caracterizados por análise elementar (C,H,N,S-0), espectroscopia de absorção atômica, análise térmica diferencial e termogravimetria, espectroscopia vibracional na região do infravermelho, espectroscopias de absorção eletrônica e refletância difusa, ambas na região do ultravioleta-visível, difratometria de raios X, espectroscopia de ressonância magnética nuclear e medidas de área específica por adsorção de N2/He. Pretende-se, também, obter óxidos metálicos de alta área específica, através da calcinação dos compostos preparados com o íon amônio ou obter óxidos mistos a partir da calcinação dos compostos preparados com outros metais. Alguns compostos obtidos a partir da interação entre os metais e os ligantes citados são fotossensíveis, em solução ou no estado sólido, o que justifica um estudo da fotoquímica destes complexos. (AU)",Ciências Exatas e da Terra,Química,28.025216123534364,0.0,354
Caracterização espectroscópica do comportamento farádico do ácido esquárico e esquarainas e da formação de copolímeros entre essas espécies e o tetratiofulvaleno,/pt/bolsas/136852/caracterizacao-espectroscopica-do-comportamento-faradico-do-acido-esquarico-e-esquarainas-e-da-forma/,01/10622-1,2002-05-01,2005-08-31,Ciências Exatas e da Terra - Química - Físico-química,Marcia Laudelina Arruda Temperini,/pt/pesquisador/259/marcia-laudelina-arruda-temperini/,Antonio Carlos Sant'Ana,/pt/pesquisador/178875/antonio-carlos-santana/,"Instituto de Química (IQ). Universidade de São Paulo (USP). São Paulo , SP, Brasil",Espectroscopia Propriedades ópticas,"Através da técnica Raman intensificado pela superfície (SERS) e/ou Raman ressonante, serão monitorados os comportamentos faradáicos do ácido esquárico e de algumas esquaraínas em eletrodo de ouro. Será efetuada a monitoração espectroscópica da síntese de copolímeros de tetratiofulvaleno com o ácido esquárico ou esquaraínas, bem como investigadas as propriedades ópticas e condutoras destes materiais. Ênfase será dada na obtenção de superfícies SERS-ativas padronizadas e com rugosidade nanométrica. Estes sistemas (substrato + copolímero) podem se mostrar úteis para aplicações como dispositivos nanoestruturados. (AU)",Ciências Exatas e da Terra,Química,40.017248814144025,0.0,355
Caracterização da resistência a corrosão de revestimentos obtidos empregando processos de projeção térmica,/pt/bolsas/91238/caracterizacao-da-resistencia-a-corrosao-de-revestimentos-obtidos-empregando-processos-de-projecao-t/,02/00448-7,2002-05-01,2005-04-30,Ciências Exatas e da Terra - Química - Físico-química,Assis Vicente Benedetti,/pt/pesquisador/7047/assis-vicente-benedetti/,Patricia Hatsue Suegama,/pt/pesquisador/12888/patricia-hatsue-suegama/,"Instituto de Química (IQ). Universidade Estadual Paulista (UNESP). Campus de Araraquara. Araraquara , SP, Brasil",Metalografia Corrosão dos materiais,"Será estudado o comportamento eletroquímico e determinada a resistência à corrosão de revestimentos obtidos por diferentes processos de projeção térmica. A pesquisa proposta abrange as seguintes variáveis: a) processos de projeção; b) tipos de revestimentos; c) parâmetros de projeção; d) técnicas de caracterização da microestrutura; e) técnicas de avaliação dos mecanismos e da resistência à corrosão dos revestimentos. Serão empregados processos: projeção por alta velocidade; por plasma atmosférico e por chama. Os revestimentos a serem estudados são: aços inoxidáveis (SS31600), utilizados na indústria petroquímica; ligas de Níquel (Inconel 625) utilizadas em atmosferas reativas; revestimentos metálico-cerâmicos (Cr3C2-NiCr) com elevada resistência ao desgaste e à abrasão; ligas de ZnAI e ZnAIMg para proteção catódica de grandes estruturas. Serão avaliados os efeitos dos parâmetros de projeção: fluxo e proporção dos gases de projeção; distância de projeção; número de camadas e velocidade relativa pistola/substrato; efeito da refrigeração do substrato. Será estudado o desempenho de selantes e de tratamentos térmicos na proteção à corrosão. Os estudos de corrosão serão realizados por medidas eletroquímicas, ensaios de imersão, câmera de névoa salina; câmera de umidade e de erosão/corrosão combinados. Soluções: NaCI 3,4% e H2SQ4 5%. A análise dos revestimentos será realizada por MO, SEM, EDX, DRX, medidas porosidade. (AU)",Ciências Exatas e da Terra,Química,35.97609807182899,1.0,356
Estudo eletroquímico e desenvolvimento de novas metodologias eletroanalíticas para a determinação de antidepressivos tricíclicos e neurotransmissores,/pt/bolsas/84945/estudo-eletroquimico-e-desenvolvimento-de-novas-metodologias-eletroanaliticas-para-a-determinacao-de/,01/14629-0,2002-05-01,2005-12-31,Ciências Exatas e da Terra - Química - Química Analítica,Luiz Henrique Mazo,/pt/pesquisador/6347/luiz-henrique-mazo/,Renata Alves de Toledo,/pt/pesquisador/22811/renata-alves-de-toledo/,"Instituto de Química de São Carlos (IQSC). Universidade de São Paulo (USP). São Carlos , SP, Brasil",Neurotransmissores Antidepressivos tricíclicos Depressão,"A depressão é um dos maiores problemas de saúde do mundo. De uma forma ou outra, cerca de 17% da população tem um ou mais episódios de depressão suficientemente graves durante sua vida. Os antidepressivos são utilizados na terapêutica dos mais variados estados de depressão, atuando como bloqueadores da recaptação neural de neurotransmissores. Os estudos das reações eletroquímicas dos antidepressivos da classe dos tricíclicos Amitriptilina, Imipramina e Nortriptilina e dos neurotransmissores Dopamina e Serotonina, aplicando técnicas eletroquímicas e espectroscópicas, são propostos neste projeto de doutorado com a finalidade de revelar novas informações acerca das propriedades eletroquímicas, bem como dados mecanísticos das reações de oxidação e, ou redução conforme o caso, que poderão servir para auxiliar no esclarecimento da ação biológica desses compostos a nível molecular, e a partir daí desenvolver novos métodos eletroanalíticos para a quantificação das substâncias em formulações farmacêuticas. (AU)",Ciências Exatas e da Terra,Química,44.025544672375204,1.0,357
"Síntese, caracterização e estudo das propriedades de hidróxidos duplos lamelares intercalados com polímeros condutores",/pt/bolsas/102693/sintese-caracterizacao-e-estudo-das-propriedades-de-hidroxidos-duplos-lamelares-intercalados-com-po/,02/00130-7,2002-05-01,2006-04-30,Ciências Exatas e da Terra - Química - Físico-química,Joao Barros Valim,/pt/pesquisador/5601/joao-barros-valim/,Jairo Tronto,/pt/pesquisador/12922/jairo-tronto/,"Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP). Universidade de São Paulo (USP). Ribeirão Preto , SP, Brasil",Polimerização Polímeros condutores Argilas aniônicas Nanocompósitos,"Nanocompósitos são uma classe especial de materiais, originários da combinação adequada entre duas ou mais fases em escala nanométrica, resultando em materiais com propriedades únicas, com potencial aplicação em diversas áreas, tais como enriquecimento mecânico, permeabilidade de gases, ou polímeros eletrólitos. O presente projeto de pesquisa aborda a síntese e caracterização de nanocompósitos, construídos a partir da combinação de polímeros condutores com matrizes bidimensionais de estrutura lamelar. Como matrizes bidimensionais serão utilizados os hidróxidos duplos lamelares (HDLs). HDLs, por apresentarem várias e notáveis propriedades estruturais, químicas, eletrônicas, iônicas, ópticas e magnéticas, têm sido muito estudados nos últimos anos. Estes materiais são constituídos de lamelas positivamente carregadas intercaladas com ânions hidratados. A intercalação de polímeros condutores em HDLs poderá conduzir a uma nova classe de nanocompósitos, onde as propriedades das espécies aniônicas (polímeros) poderão ser combinadas com as propriedades dos HDLs, gerando novas e inusitadas propriedades. Este projeto tem como principais objetivos: (i) a síntese e a caracterização de HDLs intercalados com polímeros condutores; e (ii) o estudo das propriedades óticas, elétricas e eletroquímicas dos nanocompósitos sintetizados, possibilitando a aplicação dos mesmos em diversas áreas, como por exemplo na preparação de eletrodos, dispositivos eletrocrômicos e sensores. (AU)",Ciências Exatas e da Terra,Química,47.96813076243866,0.0,358
"Síntese e avaliação biológica de análogos da goniotalamina, do epoxigoniotalamina e do goniodiol",/pt/bolsas/103319/sintese-e-avaliacao-biologica-de-analogos-da-goniotalamina-do-epoxigoniotalamina-e-do-goniodiol/,02/00522-2,2002-05-01,2005-04-30,Ciências Exatas e da Terra - Química - Química Orgânica,Ronaldo Aloise Pilli,/pt/pesquisador/977/ronaldo-aloise-pilli/,Ângelo de Fátima,/pt/pesquisador/10478/angelo-de-fatima/,"Instituto de Química (IQ). Universidade Estadual de Campinas (UNICAMP). Campinas , SP, Brasil",Química farmacêutica Catálise assimétrica Lactonas,"O projeto visa a síntese e avaliação da atividade biológica de análogos de goniotalamina, da epoxigoniotalamina e do goniodiol utilizando-se como etapa-chaves a alilação catalítica e assimétrica de alcoxialdeídos, epoxidação de Jacobsen e di-hidroxilação de Sharples. (AU)",Ciências Exatas e da Terra,Química,35.97609807182899,1.0,359
Estudo teórico sobre possíveis modelos que expliquem a interação de corantes catiônicos e argila do tipo montmorilonita,/pt/bolsas/88383/estudo-teorico-sobre-possiveis-modelos-que-expliquem-a-interacao-de-corantes-cationicos-e-argila-do/,01/14470-1,2002-04-01,2005-12-31,Ciências Exatas e da Terra - Química - Físico-química,Alberico Borges Ferreira da Silva,/pt/pesquisador/86828/alberico-borges-ferreira-da-silva/,Paula Homem-de-Mello,/pt/pesquisador/176104/paula-homem-de-mello/,"Instituto de Química de São Carlos (IQSC). Universidade de São Paulo (USP). São Carlos , SP, Brasil",Argilas catiônicas Método de Monte Carlo Simulação de dinâmica molecular Química quântica,"O presente trabalho visa o emprego de métodos de química quântica e dinâmica molecular com o objetivo de estudar, em nível teórico, a interação de corantes catiônicos em argila do tipo montmorilonita considerando a água como solvente. Este trabalho está sendo realizado conjuntamente com Grupo de Fotoquímica do Instituto de Química de São Carlos - USP, que nos últimos anos tem estudado esta interação experimentalmente. Inicialmente, será estudada a protonação dos corantes catiônicos e serão obtidos os espectros teóricos desses corantes protonados. A seguir, a estrutura da argila montmorilonita será otimizada por métodos de mecânica molecular e/ou métodos de química quântica semi-empíricos, procurando utilizar o maior número de átomos possível. Após esta etapa, a interação desta argila com os monômeros do corante e o mecanismo de protonação serão simulados por dinâmica molecular, incluindo um estudo da interação com o solvente (água). Esta interação com a água será simulada utilizando dois métodos: o método PCM (Polarizable Continuum Model - modelo contínuo polarizado) e o método de Monte Carlo (MC). (AU)",Ciências Exatas e da Terra,Química,45.01119119489107,0.0,360
Oxidação de moléculas orgânicas em eletrodos de diamante dopado com boro modificados com óxidos metálicos,/pt/bolsas/89733/oxidacao-de-moleculas-organicas-em-eletrodos-de-diamante-dopado-com-boro-modificados-com-oxidos-meta/,01/14320-0,2002-04-01,2005-03-31,Ciências Exatas e da Terra - Química - Físico-química,Luis Alberto Avaca,/pt/pesquisador/6611/luis-alberto-avaca/,Hugo Barbosa Suffredini,/pt/pesquisador/3004/hugo-barbosa-suffredini/,"Instituto de Química de São Carlos (IQSC). Universidade de São Paulo (USP). São Carlos , SP, Brasil",,"Os eletrodos de DDB têm se mostrado muito eficientes para a combustão eletroquímica de compostos orgânicos. Entretanto, estes processos de oxidação são pouco controláveis pelo fato de ocorrerem por via radicais HO. Essa rota poderia ser alterada pela modificação superficial do eletrodo de DDB com óxidos metálicos do tipo MO2 com M = Ru, Ir, Pb, etc., pela técnica Sol-Gel. Assim, os processos de oxidação poderiam ser controlados e dirigidos aos produtos de interesse. Neste projeto, propõe-se estudar estas modificações dos eletrodos de DDB e, com elas, avaliar o mecanismo de oxidação de uma molécula modelo (Fenol). Em seguida, esses materiais eletródicos serão utilizados para o estudo da oxidação controlada do etanol e do ácido acético com o objetivo de efetuar aplicações destes sistemas em células a combustível. (AU)",Ciências Exatas e da Terra,Química,35.97609807182899,1.0,361
O zeólito MCM-22 e a peneira molecular sapo-17 como potenciais catalisadores na reação de desidrogenação oxidativa de alcanos leves,/pt/bolsas/90428/o-zeolito-mcm-22-e-a-peneira-molecular-sapo-17-como-potenciais-catalisadores-na-reacao-de-desidrogen/,01/13971-7,2002-04-01,2004-03-31,Ciências Exatas e da Terra - Química - Química Inorgânica,Heloise de Oliveira Pastore,/pt/pesquisador/4824/heloise-de-oliveira-pastore/,Ângela Albuquerque Teixeira Neto,/pt/pesquisador/45123/angela-albuquerque-teixeira-neto/,"Instituto de Química (IQ). Universidade Estadual de Campinas (UNICAMP). Campinas , SP, Brasil",Zeolitas,"O projeto visa avaliar o potencial catalítico do zeólito M-MCM-22 e da peneira molecular M-SAPO-17 (M = H, Cu, Ag, Sm, La) na reação de desidrogenação oxidativa de alcanos leves (etano e propano). Espera-se correlacionar a força ácida dos materiais, e portanto sua composição, à atividade/seletividade do sistema catalítico, assim como a concentração de sítios ácidos, que também poderá ser variada. A comparação dos resultados obtidos a partir do zeólito e da peneira molecular permitirão uma avaliação da influência da estrutura zeolítica sobre o comportamento da reação. (AU)",Ciências Exatas e da Terra,Química,23.98406538121933,0.0,362
"Ferroporfirinas imobilizadas, em matriz de sílica pelo processo sol-gel como catalisadores biomiméticos",/pt/bolsas/91074/ferroporfirinas-imobilizadas-em-matriz-de-silica-pelo-processo-sol-gel-como-catalisadores-biomimeti/,01/13343-6,2002-04-01,2005-06-30,Ciências Exatas e da Terra - Química - Química Inorgânica,Yassuko Iamamoto,/pt/pesquisador/6268/yassuko-iamamoto/,Maria Sílvia Monsalves Moreira,/pt/pesquisador/19714/maria-silvia-monsalves-moreira/,"Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP). Universidade de São Paulo (USP). Ribeirão Preto , SP, Brasil",,"Novos catalisadores imobilizados em sílica serão sintetizados através do processo sol-gel. Serão utilizadas as porfirinas [FeTDC(SO2CI)PP]CI e [FeTFPP]CI na síntese das Ferroporfirinossllicas e [FeTDC(S03)PP]4- e [FeTF4TMAPP]4+ no encapsulamento. Neste serão usados diferentes templates: Im, 1-Me-Im e 5-CI-1-Me-Im. A caracterização será através de técnicas espectroscópicas como UV-Vis e EPR, e técnicas que permitem avaliar a estrutura morfológica como MEV e BET. Pretendemos explorar as propriedades catalíticas de sistemas imobilizados, onde serão avaliadas a eficiência a seletividade destes catalisadores sólidos, usando como oxidante PhIO e H202 limpo e biologicamente importante. Como substratos serão utilizados Z-cicloocteno, cicloexano, adamantano e a competitiva cicloexano/adamantano. Estes sistemas possuem a grande vantagem de além de simples e não apresentarem lixiviação durante as reações de oxidação, podem ser utilizados em qualquer tipo de solvente. Os catalisadores obtidos no mestrado FePS3b (APDES) e FePS3a (APTES), serão comparados quanto ao efeito do caráter hidrofóbico do sítio catalítico em reações de eficiência e seletividade com PhIO. Os resultados obtidos neste projeto permitirão avaliar vários aspectos envolvidos na oxidação de hidrocarbonetos catalisada por FeP imobilizadas em diferentes matrizes de sílica (FePS e FePES), incluindo posição da ligação da FeP na sílica (-meta ou -para nas FePS), cargas nas FePs e diferentes templates nas FePES. (AU)",Ciências Exatas e da Terra,Química,38.96589252346043,0.0,363
Desenvolvimento de métodos e instrumentação em eletroforese capilar de afinidade (ACE) para estudos de interações de biomoléculas,/pt/bolsas/86694/desenvolvimento-de-metodos-e-instrumentacao-em-eletroforese-capilar-de-afinidade-ace-para-estudos/,01/13029-0,2002-03-01,2005-08-31,Ciências Exatas e da Terra - Química - Química Analítica,Emanuel Carrilho,/pt/pesquisador/3530/emanuel-carrilho/,Sandro Hillebrand,/pt/pesquisador/1413/sandro-hillebrand/,"Instituto de Química de São Carlos (IQSC). Universidade de São Paulo (USP). São Carlos , SP, Brasil",,"Este projeto propõe o desenvolvimento de métodos e instrumentação analíticos baseados em eletroforese capilar de afinidade (ACE) e injeção em fluxo (FIA), para estudos de reconhecimento molecular. O objetivo é desenvolver um sistema para determinação de constantes de ligação de proteínas com compostos candidatos a fármacos ou com outras biomoléculas. Um sistema FIA-ACE será construído visando o aumento da capacidade de processamento, permitindo a análise de várias amostras e/ou ligantes, em menor tempo e com quantidades reduzidas de amostra. O trabalho acompanha as atuais tendências de miniaturização e desenvolvimento de métodos de processamento em larga escala (high-throughput) e se insere no contexto nacional de concentrar esforços no desenvolvimento de tecnologia própria. (AU)",Ciências Exatas e da Terra,Química,42.021396743259615,0.0,364
"Avaliação do uso de fase de acesso restrito, de albumina sérica bovina para análise de resíduos de cefalosporinas no leite por CLAE multidimensional",/pt/bolsas/86766/avaliacao-do-uso-de-fase-de-acesso-restrito-de-albumina-serica-bovina-para-analise-de-residuos-de-c/,01/02565-8,2002-03-01,2004-05-31,Ciências Exatas e da Terra - Química - Química Orgânica,Quezia Bezerra Cass,/pt/pesquisador/3146/quezia-bezerra-cass/,Regina Vincenzi Oliveira,/pt/pesquisador/33888/regina-vincenzi-oliveira/,"Centro de Ciências Exatas e de Tecnologia (CCET). Universidade Federal de São Carlos (UFSCAR). São Carlos , SP, Brasil",,"Colunas de fase de acesso restrito (RAM), que permitem injeções diretas e repetitivas de fluídos biológicos, nos sistemas de Cromatografia Líquida de Alta Eficiência (CLAE), têm sido amplamente utilizadas para o desenvolvimento de métodos analíticos de drogas em biofluídos. As colunas RAM promovem a exclusão não adsortiva de macromoléculas, devido â presença de uma região hidrofílica na fase cromatográfica e também promovem a retenção do analito de interesse na sua superfície hidrofóbica. Métodos de análise em cromatografia multidimensional, através do acoplamento de colunas, é uma forma de diminuir o tempo despendido com o pré-tratamento necessário para as amostras e também minimizar as perdas do analito que ocorrem durante o processo de extração das amostras quando da utilização das extrações off line em fase sólida ou líquido-líquido. Neste trabalho serão preparadas diferentes colunas de fase de acesso restrito, recobertas com albumina sérica bovina, e avaliadas tanto em relação às suas características retensivas para os analitos de interesse quanto à exclusão das macromoléculas presentes no leite. Será também desenvolvido um método analítico para a quantificação de cefalosporinas em leites dos tipos A, B, C e longa vida pelo método on line de extração utilizando-se cromatografia multidimensional. (AU)",Ciências Exatas e da Terra,Química,27.006714716934642,0.0,365
Dinâmica molecular de eletrólitos poliméricos,/pt/bolsas/90055/dinamica-molecular-de-eletrolitos-polimericos/,01/11203-2,2002-03-01,2005-03-06,Ciências Exatas e da Terra - Química - Físico-química,Mauro Carlos Costa Ribeiro,/pt/pesquisador/3963/mauro-carlos-costa-ribeiro/,Leonardo José Amaral de Siqueira,/pt/pesquisador/3053/leonardo-jose-amaral-de-siqueira/,"Instituto de Química (IQ). Universidade de São Paulo (USP). São Paulo , SP, Brasil",Eletrólitos,"Diversos polímeros possuem a capacidade de incorporar sais em sua estrutura e apresentar uma mobilidade iônica elevada na matriz polimérica. Os eletrólitos poliméricos são utilizados, por exemplo, como eletrólitos sólidos em baterias de lítio e em células a combustível. Neste projeto, estrutura e dinâmica de eletrólitos poliméricos serão estudadas por meio de simulações computacionais pelo método de dinâmica molecular (MD). Entre os eletrólitos poliméricos a serem simulados, destacam-se óxido de polietileno ou óxido de polipropileno com sais Lil ou LiCIO4. As simulações MD serão efetuadas para se verificar a dependência de propriedades fundamentais como difusão iônica, condutividade e relaxação estrutural da matriz polimérica, com variáveis como temp. e conc. do sal: Enfatizaremos o cálculo de funções de correlação no tempo de flutuação de densidade em diferentes vetores de onda, uma vez que essas funções provam a dinâmica da relaxação estrutural em diferentes escalas. Outro aspecto a ser estudado neste projeto consiste no efeito de polarização sobre a dinâmica do sistema estudado. Neste sentido, utilizaremos o modelo polarizável de cargas flutuantes (FC), que temos aplicado para o caso de sistemas iônicos simples. A inclusão de efeitos de polarização em simulações MD de líquidos iônicos implica em um aumento significativo da mobilidade iônica e, neste projeto, vamos aplicar o modelo FC para sistemas mais complexos como para eletrólitos poliméricos. (AU)",Ciências Exatas e da Terra,Química,36.17322737633216,0.0,366
